x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.0,0.0,-0.0991278886795044,-0.08280688524246216,-0.16673901677131653,-0.23697245121002197,-0.1441117227077484,-0.37078234553337097,-0.0588742196559906,-0.38466840982437134,-0.11461398005485535,-0.37191978096961975,-0.11958494782447815,-0.4941403865814209,-0.13180571794509888,-0.4647713899612427,-0.13165417313575745,-0.4272650480270386,-0.046577394008636475,-0.38530468940734863,-0.04175680875778198,-0.5376799404621124,-0.0681256651878357,-0.482976496219635,-0.07650917768478394,-0.41639137268066406,0.02169051766395569,-0.3737184703350067,0.033791035413742065,-0.5266479551792145,0.002279728651046753,-0.4688647985458374,-0.00896570086479187,-0.3979971706867218,0.09311255812644958,-0.33785197138786316,0.08560720086097717,-0.4454430639743805,0.059610575437545776,-0.40614020824432373,0.05358651280403137,-0.34904587268829346,E
0.0,0.0,-0.10022670030593872,-0.08211696147918701,-0.1715596318244934,-0.23886549472808838,-0.14914119243621826,-0.37529969215393066,-0.061566054821014404,-0.37748849391937256,-0.11131137609481812,-0.3828534185886383,-0.10852721333503723,-0.5114933252334595,-0.12516489624977112,-0.4778120517730713,-0.1278812289237976,-0.4345719814300537,-0.042519956827163696,-0.3936697840690613,-0.03308132290840149,-0.5478296279907227,-0.06159260869026184,-0.48330387473106384,-0.06910085678100586,-0.4117577075958252,0.02495250105857849,-0.38021525740623474,0.03764551877975464,-0.5295004099607468,0.00666046142578125,-0.4677092432975769,-0.002780318260192871,-0.399810254573822,0.09602785110473633,-0.3428511321544647,0.08754998445510864,-0.44885894656181335,0.06404256820678711,-0.40489426255226135,0.061984121799468994,-0.34942159056663513,E
0.0,0.0,-0.09750765562057495,-0.10429340600967407,-0.16194337606430054,-0.24554574489593506,-0.14559608697891235,-0.3691725432872772,-0.059215545654296875,-0.3909399211406708,-0.09776070713996887,-0.39004331827163696,-0.09271356463432312,-0.5320372134447098,-0.1194390058517456,-0.48804712295532227,-0.12934786081314087,-0.43041661381721497,-0.03297951817512512,-0.39285364747047424,-0.029271215200424194,-0.5487546920776367,-0.06470698118209839,-0.47766709327697754,-0.07210215926170349,-0.40844857692718506,0.03256875276565552,-0.3772205710411072,0.03995668888092041,-0.5287836492061615,0.002927333116531372,-0.45955973863601685,-0.0057142674922943115,-0.3898746371269226,0.10299825668334961,-0.34024494886398315,0.09345299005508423,-0.4526054859161377,0.06462740898132324,-0.4064493179321289,0.06039246916770935,-0.3497576117515564,E
0.0,0.0,-0.10214671492576599,-0.09628468751907349,-0.17242053151130676,-0.24375343322753906,-0.1516362726688385,-0.37107691168785095,-0.06468766927719116,-0.3903403580188751,-0.10857871174812317,-0.3942178189754486,-0.10329973697662354,-0.5350265502929688,-0.13318604230880737,-0.4627184569835663,-0.13966622948646545,-0.4051368236541748,-0.041718751192092896,-0.3975309729576111,-0.04081159830093384,-0.5515022724866867,-0.07853347063064575,-0.4656021296977997,-0.08199843764305115,-0.40578076243400574,0.026065826416015625,-0.3830246329307556,0.03363519906997681,-0.5355290472507477,-0.007193863391876221,-0.45816728472709656,-0.01648774743080139,-0.3958081305027008,0.09892833232879639,-0.34834134578704834,0.08860087394714355,-0.46137845516204834,0.05811217427253723,-0.41011953353881836,0.05537709593772888,-0.35658130049705505,E
0.0,0.0,-0.09890055656433105,-0.10045850276947021,-0.16973258554935455,-0.24384689331054688,-0.1588907390832901,-0.374028742313385,-0.07110819220542908,-0.38640087842941284,-0.10665243864059448,-0.3980995714664459,-0.10290363430976868,-0.5333245992660522,-0.13124915957450867,-0.45828405022621155,-0.13580478727817535,-0.39708542823791504,-0.04072892665863037,-0.40280386805534363,-0.03758767247200012,-0.5574141889810562,-0.0720537006855011,-0.4633876383304596,-0.07387402653694153,-0.395807683467865,0.02772420644760132,-0.38681691884994507,0.03003758192062378,-0.5324435532093048,-0.004890650510787964,-0.4419282078742981,-0.008461713790893555,-0.37290245294570923,0.1012868583202362,-0.34785518050193787,0.08417025208473206,-0.4536237418651581,0.058506935834884644,-0.39795637130737305,0.06299081444740295,-0.34652963280677795,E
0.0,0.0,-0.09861910343170166,-0.0857807993888855,-0.17431773245334625,-0.23959743976593018,-0.16496221721172333,-0.38272783160209656,-0.07598987221717834,-0.37522047758102417,-0.09554505348205566,-0.39431142807006836,-0.09093999862670898,-0.5352789759635925,-0.12544099986553192,-0.446927547454834,-0.1268998682498932,-0.38385191559791565,-0.03210774064064026,-0.39450767636299133,-0.027297914028167725,-0.550990641117096,-0.06767377257347107,-0.45255208015441895,-0.06456035375595093,-0.39198464155197144,0.03205275535583496,-0.37256255745887756,0.03259822726249695,-0.5137695372104645,-0.004618555307388306,-0.41280853748321533,-0.0005143284797668457,-0.3463378846645355,0.10077404975891113,-0.33098816871643066,0.09193623065948486,-0.44852060079574585,0.05989918112754822,-0.3854216933250427,0.06176081299781799,-0.3269384801387787,E
0.0,0.0,-0.09685973823070526,-0.08961319923400879,-0.16817335784435272,-0.23519229888916016,-0.16093763709068298,-0.3683500587940216,-0.07844501733779907,-0.35910505056381226,-0.07667174935340881,-0.38355085253715515,-0.07351803779602051,-0.5243527293205261,-0.11719891428947449,-0.45516088604927063,-0.12395277619361877,-0.38853856921195984,-0.01806512475013733,-0.38267043232917786,-0.013876795768737793,-0.5374083518981934,-0.06453192234039307,-0.4595484733581543,-0.0695633590221405,-0.39036664366722107,0.04104998707771301,-0.3602702021598816,0.04004949331283569,-0.4908478260040283,-0.004482239484786987,-0.4101109504699707,-0.005866795778274536,-0.3405822515487671,0.10603660345077515,-0.3195960819721222,0.0933389961719513,-0.4263090193271637,0.056756943464279175,-0.378429651260376,0.05317580699920654,-0.322324275970459,E
0.0,0.0,-0.09736210107803345,-0.08508020639419556,-0.16422587633132935,-0.23667699098587036,-0.1594724804162979,-0.36595648527145386,-0.08478966355323792,-0.35310858488082886,-0.06575630605220795,-0.39015433192253113,-0.06318378448486328,-0.5305460095405579,-0.11109459400177002,-0.46504074335098267,-0.12042064964771271,-0.3976443111896515,-0.009068101644515991,-0.38768646121025085,-0.01008915901184082,-0.5366652607917786,-0.06349486112594604,-0.45841458439826965,-0.06559078395366669,-0.39077281951904297,0.04718318581581116,-0.36373063921928406,0.040867120027542114,-0.49990224838256836,-0.008129090070724487,-0.4213494062423706,-0.008503556251525879,-0.3550715148448944,0.10783219337463379,-0.32177484035491943,0.08147096633911133,-0.4263893961906433,0.04313325881958008,-0.3780411183834076,0.04462975263595581,-0.3240243196487427,E
0.0,0.0,-0.10270962119102478,-0.09244149923324585,-0.1689755767583847,-0.24176901578903198,-0.15555696189403534,-0.3663055896759033,-0.08030153810977936,-0.3610250651836395,-0.08410219848155975,-0.38640928268432617,-0.08938980102539062,-0.5229661166667938,-0.12894855439662933,-0.4424154758453369,-0.1286156177520752,-0.3744547367095947,-0.02519717812538147,-0.3882488012313843,-0.031752943992614746,-0.5424641966819763,-0.07746171951293945,-0.4470142722129822,-0.07195422053337097,-0.37398767471313477,0.03508070111274719,-0.37238943576812744,0.024950236082077026,-0.5196864306926727,-0.020582914352416992,-0.4285382032394409,-0.016599982976913452,-0.35495612025260925,0.10088318586349487,-0.33825168013572693,0.06749144196510315,-0.44555017352104187,0.030676275491714478,-0.3917568624019623,0.037133872509002686,-0.3341120481491089,E
0.0,0.0,-0.102643221616745,-0.08403563499450684,-0.16776108741760254,-0.2402256727218628,-0.15366825461387634,-0.36993861198425293,-0.08402122557163239,-0.3708495497703552,-0.08502322435379028,-0.384633332490921,-0.08897171914577484,-0.5284920334815979,-0.1286773979663849,-0.45111608505249023,-0.12996536493301392,-0.37957677245140076,-0.026942849159240723,-0.38742464780807495,-0.0327933132648468,-0.5429964959621429,-0.07915443181991577,-0.4483245611190796,-0.07479466497898102,-0.3745238780975342,0.03342589735984802,-0.3707611858844757,0.025684267282485962,-0.5205777883529663,-0.019918501377105713,-0.4307706952095032,-0.017808645963668823,-0.3559492826461792,0.09970363974571228,-0.3358162045478821,0.07299160957336426,-0.44266414642333984,0.03776094317436218,-0.3891327679157257,0.044764578342437744,-0.3337586522102356,E
0.0,0.0,-0.1057080328464508,-0.08546370267868042,-0.1672351211309433,-0.23201781511306763,-0.1510877013206482,-0.35126328468322754,-0.08677713572978973,-0.37221938371658325,-0.0894286185503006,-0.3801347613334656,-0.10200750827789307,-0.5231412947177887,-0.13925489783287048,-0.43799617886543274,-0.13543866574764252,-0.3678921163082123,-0.0337500274181366,-0.38492998480796814,-0.0477043092250824,-0.5402421355247498,-0.09058666229248047,-0.43462884426116943,-0.07867112755775452,-0.3672255873680115,0.02620759606361389,-0.37124666571617126,0.009537100791931152,-0.5187543332576752,-0.03098657727241516,-0.41520580649375916,-0.019355744123458862,-0.3452364206314087,0.09314051270484924,-0.3390369415283203,0.06499353051185608,-0.4476616382598877,0.030904442071914673,-0.3865450322628021,0.04285648465156555,-0.3335757851600647,E
0.0,0.0,-0.11535610258579254,-0.05858713388442993,-0.19122833013534546,-0.19119542837142944,-0.18090641498565674,-0.3273824155330658,-0.1031690388917923,-0.3672374188899994,-0.13465017080307007,-0.32753029465675354,-0.14978715777397156,-0.4635620415210724,-0.16865751147270203,-0.39587482810020447,-0.1666928231716156,-0.32724010944366455,-0.07284554839134216,-0.34472033381462097,-0.08031356334686279,-0.5032892972230911,-0.10776028037071228,-0.422038197517395,-0.10625846683979034,-0.34582340717315674,-0.008592814207077026,-0.34406840801239014,-0.019894450902938843,-0.48558345437049866,-0.0437835156917572,-0.39254099130630493,-0.035123229026794434,-0.3113933205604553,0.06660515069961548,-0.3248727023601532,0.04246872663497925,-0.4352724552154541,0.021352380514144897,-0.3745916485786438,0.029401391744613647,-0.3108339309692383,E
0.0,0.0,-0.12842565774917603,-0.07995820045471191,-0.22757554054260254,-0.27103322744369507,-0.21246027946472168,-0.4437662363052368,-0.10998997092247009,-0.459625244140625,-0.18232467770576477,-0.4642724394798279,-0.19145292043685913,-0.6274400055408478,-0.20807790756225586,-0.5292989015579224,-0.20265936851501465,-0.4591032862663269,-0.09962263703346252,-0.4824357032775879,-0.10399296879768372,-0.6668029427528381,-0.12887609004974365,-0.5407562851905823,-0.11926549673080444,-0.47176215052604675,-0.013006508350372314,-0.47134631872177124,-0.009304225444793701,-0.6555997431278229,-0.042427659034729004,-0.5400795340538025,-0.04004853963851929,-0.4685388505458832,0.08180803060531616,-0.43770068883895874,0.06337893009185791,-0.5691404938697815,0.029501736164093018,-0.49257636070251465,0.032235026359558105,-0.4265846610069275,E
0.0,0.0,-0.12737536430358887,-0.08723753690719604,-0.22414952516555786,-0.2837381362915039,-0.20351141691207886,-0.4564676880836487,-0.09836408495903015,-0.4647182822227478,-0.17576783895492554,-0.481522798538208,-0.18579471111297607,-0.6413514614105225,-0.20213621854782104,-0.53043332695961,-0.19527679681777954,-0.4574574828147888,-0.09271317720413208,-0.4959685206413269,-0.09647077322006226,-0.6768201291561127,-0.12182539701461792,-0.5446548461914062,-0.11216610670089722,-0.4792426824569702,-0.0061601996421813965,-0.4811016321182251,-0.0016420483589172363,-0.6623271703720093,-0.035461097955703735,-0.5401958525180817,-0.03233742713928223,-0.46933871507644653,0.0886116623878479,-0.4460274577140808,0.0695645809173584,-0.5809903740882874,0.03469061851501465,-0.4983879029750824,0.03822791576385498,-0.4288419783115387,E
0.0,0.0,-0.12380412220954895,-0.08552253246307373,-0.2220078706741333,-0.2947852611541748,-0.19800269603729248,-0.46943503618240356,-0.08791407942771912,-0.4621381163597107,-0.17953836917877197,-0.49214211106300354,-0.1855669617652893,-0.6551252901554108,-0.20187073945999146,-0.5557619333267212,-0.1960429549217224,-0.4867076873779297,-0.09338551759719849,-0.5077742040157318,-0.09098935127258301,-0.6873522996902466,-0.11369448900222778,-0.5552232265472412,-0.10590881109237671,-0.48754483461380005,-0.003425300121307373,-0.4920969605445862,0.003982245922088623,-0.6715136170387268,-0.028884947299957275,-0.5493381023406982,-0.0288773775100708,-0.478272020816803,0.09290492534637451,-0.4552432894706726,0.07420140504837036,-0.5900144577026367,0.040194034576416016,-0.5078016221523285,0.04271775484085083,-0.4392167925834656,E
0.0,0.0,-0.11897045373916626,-0.09115481376647949,-0.21520328521728516,-0.293917715549469,-0.19799381494522095,-0.4686622619628906,-0.08772045373916626,-0.46447768807411194,-0.17441460490226746,-0.49727863073349,-0.1799788475036621,-0.6551670432090759,-0.19315969944000244,-0.5584636926651001,-0.18618503212928772,-0.49316585063934326,-0.08755528926849365,-0.5112088620662689,-0.08431002497673035,-0.6881468892097473,-0.10551083087921143,-0.5557632446289062,-0.09840694069862366,-0.48891502618789673,0.0023530125617980957,-0.49291741847991943,0.010731220245361328,-0.6685858964920044,-0.021056294441223145,-0.5478078722953796,-0.02106165885925293,-0.47892332077026367,0.09864020347595215,-0.45343101024627686,0.08122313022613525,-0.5868248343467712,0.047194600105285645,-0.5052388608455658,0.04892009496688843,-0.43668973445892334,E
0.0,0.0,-0.12582769989967346,-0.09153920412063599,-0.22145164012908936,-0.2872025966644287,-0.2003641128540039,-0.4631269872188568,-0.0889161229133606,-0.4619733989238739,-0.18030911684036255,-0.4957653284072876,-0.18629002571105957,-0.6589173972606659,-0.1985386610031128,-0.5770367980003357,-0.1891898810863495,-0.5071549117565155,-0.09153196215629578,-0.5104057788848877,-0.08489048480987549,-0.693405270576477,-0.1056990921497345,-0.5666497945785522,-0.09980723261833191,-0.48604816198349,-0.0012007951736450195,-0.49372366070747375,0.00964820384979248,-0.6720665097236633,-0.022154629230499268,-0.5544813275337219,-0.024009108543395996,-0.4712275564670563,0.09458941221237183,-0.4531879127025604,0.0775599479675293,-0.5903428792953491,0.043366849422454834,-0.5125343501567841,0.04340946674346924,-0.43780604004859924,E
0.0,0.0,-0.12759020924568176,-0.09236299991607666,-0.22581806778907776,-0.29364198446273804,-0.2024327516555786,-0.47022753953933716,-0.0870637595653534,-0.46235913038253784,-0.18313458561897278,-0.4905795156955719,-0.19125816226005554,-0.6509017050266266,-0.20234376192092896,-0.58128622174263,-0.19218039512634277,-0.5192540287971497,-0.09457007050514221,-0.5094281733036041,-0.08707720041275024,-0.6957689225673676,-0.1066339910030365,-0.5712215304374695,-0.10126975178718567,-0.4879991114139557,-0.004007101058959961,-0.49549600481987,0.0068895816802978516,-0.6751797795295715,-0.022722363471984863,-0.5558919310569763,-0.02427220344543457,-0.469705730676651,0.09217715263366699,-0.4567984640598297,0.07671022415161133,-0.5957559943199158,0.04386889934539795,-0.5177118182182312,0.04363703727722168,-0.4427626132965088,E
0.0,0.0,-0.12229499220848083,-0.08659195899963379,-0.21901893615722656,-0.2899322509765625,-0.19860678911209106,-0.46455323696136475,-0.08607625961303711,-0.47275108098983765,-0.17796343564987183,-0.49178266525268555,-0.18401089310646057,-0.6503614187240601,-0.19607722759246826,-0.5783229172229767,-0.18754643201828003,-0.5177971124649048,-0.08934774994850159,-0.5080962181091309,-0.08252409100532532,-0.6968051493167877,-0.10367166996002197,-0.5755838751792908,-0.0972176194190979,-0.49528953433036804,0.0017521381378173828,-0.49234914779663086,0.01185154914855957,-0.6739450395107269,-0.018373072147369385,-0.5572203099727631,-0.018267154693603516,-0.476483017206192,0.09885066747665405,-0.45232778787612915,0.08197462558746338,-0.5888742208480835,0.0481792688369751,-0.5091167390346527,0.04844945669174194,-0.4360724687576294,E
0.0,0.0,-0.12712684273719788,-0.09192699193954468,-0.22315263748168945,-0.2928096652030945,-0.2020883560180664,-0.4684005081653595,-0.09092190861701965,-0.469927042722702,-0.1807388961315155,-0.49346232414245605,-0.1854689121246338,-0.6588232517242432,-0.19598770141601562,-0.5946610569953918,-0.1859041452407837,-0.5254799127578735,-0.09162276983261108,-0.5106401741504669,-0.0842796266078949,-0.6984972953796387,-0.10268515348434448,-0.5832746922969818,-0.09453651309013367,-0.4956629276275635,-0.0012878179550170898,-0.4956333637237549,0.010131776332855225,-0.6788922250270844,-0.020243048667907715,-0.5673699975013733,-0.021146416664123535,-0.47787514328956604,0.094859778881073,-0.45592719316482544,0.0786280632019043,-0.5944799780845642,0.04497426748275757,-0.5202839970588684,0.04440587759017944,-0.4436241090297699,E
0.0,0.0,-0.12420371174812317,-0.08785736560821533,-0.2186550498008728,-0.2891572117805481,-0.2010442614555359,-0.4704475998878479,-0.08840864896774292,-0.4749898910522461,-0.173552006483078,-0.48446711897850037,-0.18214768171310425,-0.6559614539146423,-0.1956334114074707,-0.5962269902229309,-0.1883952021598816,-0.5286425054073334,-0.0874011218547821,-0.5048556327819824,-0.08048748970031738,-0.6999286115169525,-0.10108599066734314,-0.5909197628498077,-0.09623289108276367,-0.5013580620288849,0.0012313127517700195,-0.4928673505783081,0.012210547924041748,-0.6806138455867767,-0.01873493194580078,-0.5758711397647858,-0.021415889263153076,-0.48460936546325684,0.09550350904464722,-0.4565180540084839,0.08297228813171387,-0.5963737666606903,0.04935801029205322,-0.5276191532611847,0.04642289876937866,-0.4492478370666504,E
0.0,0.0,-0.12216067314147949,-0.08707940578460693,-0.21696972846984863,-0.2887272834777832,-0.19753903150558472,-0.47154465317726135,-0.08521759510040283,-0.485002726316452,-0.1713632345199585,-0.4835669994354248,-0.1786198914051056,-0.6520700454711914,-0.18880444765090942,-0.5716888606548309,-0.17857784032821655,-0.4997660517692566,-0.0843651294708252,-0.504180908203125,-0.07879111170768738,-0.6990841329097748,-0.0983024537563324,-0.5815954804420471,-0.09099167585372925,-0.494560182094574,0.005154609680175781,-0.4922861158847809,0.015719473361968994,-0.682885468006134,-0.014630258083343506,-0.5742659270763397,-0.016156494617462158,-0.48800086975097656,0.10058045387268066,-0.4562467336654663,0.08677458763122559,-0.5917533040046692,0.05466514825820923,-0.5196194350719452,0.053864359855651855,-0.4466935992240906,E
0.0,0.0,-0.1251077950000763,-0.09081041812896729,-0.21992099285125732,-0.28613513708114624,-0.1970233917236328,-0.46684157848358154,-0.0838380753993988,-0.47847703099250793,-0.16950136423110962,-0.48209071159362793,-0.17784059047698975,-0.6539617776870728,-0.18152621388435364,-0.5827983319759369,-0.16628900170326233,-0.5090177357196808,-0.0829572081565857,-0.5025814473628998,-0.07897022366523743,-0.6992515027523041,-0.0959615707397461,-0.5867059826850891,-0.08929616212844849,-0.49569591879844666,0.005064487457275391,-0.4910121262073517,0.015144526958465576,-0.6863377690315247,-0.01389545202255249,-0.5782305002212524,-0.016026854515075684,-0.48318544030189514,0.09902393817901611,-0.45428237318992615,0.08682990074157715,-0.5975993275642395,0.054494261741638184,-0.5275419354438782,0.051450252532958984,-0.4478904604911804,E
0.0,0.0,-0.12250781059265137,-0.08305960893630981,-0.22171586751937866,-0.28965437412261963,-0.20179176330566406,-0.4774865210056305,-0.08618408441543579,-0.48349255323410034,-0.16629624366760254,-0.49115264415740967,-0.17596831917762756,-0.6585612893104553,-0.18587476015090942,-0.5825048387050629,-0.17273688316345215,-0.5124555230140686,-0.0802810788154602,-0.5120691657066345,-0.07732334733009338,-0.7062785625457764,-0.0990254282951355,-0.5872009098529816,-0.09035271406173706,-0.49812495708465576,0.007507145404815674,-0.49830204248428345,0.015582799911499023,-0.6910763382911682,-0.016134679317474365,-0.5746122896671295,-0.01460796594619751,-0.4816572666168213,0.10222917795181274,-0.45988303422927856,0.08739018440246582,-0.6015143394470215,0.05375075340270996,-0.525136798620224,0.05465930700302124,-0.4458209276199341,E
0.0,0.0,-0.12275955080986023,-0.09070980548858643,-0.21765834093093872,-0.2837250232696533,-0.1987689733505249,-0.4673463702201843,-0.08669242262840271,-0.4760533273220062,-0.16286316514015198,-0.4900827407836914,-0.1730782687664032,-0.6568567156791687,-0.18598228693008423,-0.6084392070770264,-0.17373371124267578,-0.5422565937042236,-0.07706066966056824,-0.5103173553943634,-0.07388827204704285,-0.7042368352413177,-0.09565657377243042,-0.5891826450824738,-0.08793964982032776,-0.49771690368652344,0.010286033153533936,-0.4962717294692993,0.018887042999267578,-0.6873461008071899,-0.013162195682525635,-0.5739108324050903,-0.013181030750274658,-0.47887033224105835,0.10408240556716919,-0.45530182123184204,0.08964639902114868,-0.5943959653377533,0.05648815631866455,-0.5218609273433685,0.05612903833389282,-0.4439878463745117,E
0.0,0.0,-0.12314718961715698,-0.08505654335021973,-0.21604567766189575,-0.27933305501937866,-0.19290339946746826,-0.46067309379577637,-0.08193939924240112,-0.46438029408454895,-0.1629902720451355,-0.47860223054885864,-0.170035719871521,-0.6474794149398804,-0.18205657601356506,-0.5938001275062561,-0.17112553119659424,-0.5259827077388763,-0.0785040557384491,-0.49747592210769653,-0.07337087392807007,-0.6918128728866577,-0.09404614567756653,-0.5803225636482239,-0.08693334460258484,-0.4911615252494812,0.007717549800872803,-0.4842876195907593,0.017078638076782227,-0.6729861199855804,-0.013454198837280273,-0.5642803013324738,-0.013674914836883545,-0.4754636883735657,0.1002572774887085,-0.44504934549331665,0.08617818355560303,-0.5814944505691528,0.05425542593002319,-0.510399341583252,0.05428045988082886,-0.43659794330596924,E
0.0,0.0,-0.12161058187484741,-0.0834701657295227,-0.2160540521144867,-0.2805408239364624,-0.1926988959312439,-0.4623180627822876,-0.08123895525932312,-0.45708367228507996,-0.1616080105304718,-0.4756779670715332,-0.16927570104599,-0.6425859034061432,-0.18012690544128418,-0.5789440870285034,-0.16851216554641724,-0.5081705451011658,-0.07818660140037537,-0.4944674074649811,-0.0744580328464508,-0.6834701895713806,-0.0956854522228241,-0.5714491605758667,-0.08807432651519775,-0.48452523350715637,0.006867170333862305,-0.4810739755630493,0.015886247158050537,-0.6678311824798584,-0.015134632587432861,-0.5590305328369141,-0.01500016450881958,-0.47081345319747925,0.09807449579238892,-0.44254404306411743,0.0846748948097229,-0.581386387348175,0.052392661571502686,-0.5104183852672577,0.05292409658432007,-0.4359286427497864,E
0.0,0.0,-0.11883357167243958,-0.07822859287261963,-0.21186482906341553,-0.2740812301635742,-0.19338759779930115,-0.4532327950000763,-0.086581289768219,-0.4535001814365387,-0.16243141889572144,-0.4652899503707886,-0.16994687914848328,-0.6334557831287384,-0.1817547082901001,-0.5604813992977142,-0.17358934879302979,-0.4871473014354706,-0.08146989345550537,-0.4832301437854767,-0.07924014329910278,-0.6717539727687836,-0.10036644339561462,-0.5609124302864075,-0.09541130065917969,-0.4750072956085205,0.0024275779724121094,-0.4714545011520386,0.01001352071762085,-0.6569730639457703,-0.019365370273590088,-0.5507411360740662,-0.02099442481994629,-0.46503502130508423,0.09159231185913086,-0.43606916069984436,0.07818704843521118,-0.568802684545517,0.049243927001953125,-0.5010799169540405,0.04969906806945801,-0.43193450570106506,E
0.0,0.0,-0.11881405115127563,-0.07735753059387207,-0.21108931303024292,-0.2756713628768921,-0.19124853610992432,-0.4524362087249756,-0.08594489097595215,-0.4443144202232361,-0.16306769847869873,-0.45800459384918213,-0.17574667930603027,-0.6186677813529968,-0.18801558017730713,-0.5710387527942657,-0.17644479870796204,-0.5094496011734009,-0.08374765515327454,-0.4777103662490845,-0.08353915810585022,-0.659902423620224,-0.10386788845062256,-0.555897980928421,-0.09598904848098755,-0.4715190529823303,-0.0025140047073364258,-0.4674752354621887,0.002861320972442627,-0.6463782489299774,-0.02519679069519043,-0.543609082698822,-0.023534715175628662,-0.4606545567512512,0.08471614122390747,-0.43518853187561035,0.06745320558547974,-0.5662156045436859,0.04009491205215454,-0.4989890158176422,0.0445212721824646,-0.43111374974250793,E
0.0,0.0,-0.11722734570503235,-0.07513326406478882,-0.2067771553993225,-0.2730516791343689,-0.19076812267303467,-0.444434255361557,-0.09121805429458618,-0.43727990984916687,-0.16346004605293274,-0.4431224465370178,-0.17919817566871643,-0.5981660485267639,-0.1920962929725647,-0.5687119960784912,-0.1808471381664276,-0.5184949934482574,-0.08590972423553467,-0.46435198187828064,-0.08712655305862427,-0.6456904113292694,-0.10688358545303345,-0.5513121485710144,-0.09965488314628601,-0.464547336101532,-0.005889475345611572,-0.45630088448524475,-0.0024271607398986816,-0.631908506155014,-0.029271423816680908,-0.5356791019439697,-0.027803242206573486,-0.45277974009513855,0.08057218790054321,-0.4265480041503906,0.06228679418563843,-0.5514163374900818,0.035338401794433594,-0.4867554008960724,0.038995325565338135,-0.4193155765533447,E
0.0,0.0,-0.11181598901748657,-0.07959294319152832,-0.2015819549560547,-0.2624608874320984,-0.18998992443084717,-0.4253142178058624,-0.09064722061157227,-0.41905778646469116,-0.15732544660568237,-0.4183240532875061,-0.1696779727935791,-0.5673627257347107,-0.18136417865753174,-0.5126217901706696,-0.17261117696762085,-0.4546268880367279,-0.08429089188575745,-0.4370730519294739,-0.0849006175994873,-0.6063431352376938,-0.10374313592910767,-0.5031126141548157,-0.09706577658653259,-0.42595821619033813,-0.00896066427230835,-0.42885851860046387,-0.007337510585784912,-0.5873297452926636,-0.03072810173034668,-0.4843579828739166,-0.027650058269500732,-0.4085771143436432,0.07188683748245239,-0.40191635489463806,0.053865015506744385,-0.5213411450386047,0.02930372953414917,-0.456552654504776,0.03454935550689697,-0.3959311544895172,E
0.0,0.0,-0.11053401231765747,-0.08514702320098877,-0.1936410367488861,-0.25962066650390625,-0.17846384644508362,-0.4126172661781311,-0.08238762617111206,-0.40535759925842285,-0.14660373330116272,-0.404032438993454,-0.1585654616355896,-0.5484808087348938,-0.17561128735542297,-0.4973430037498474,-0.17089343070983887,-0.44447973370552063,-0.07826748490333557,-0.4196069538593292,-0.07994073629379272,-0.586717501282692,-0.10142573714256287,-0.48534607887268066,-0.09544456005096436,-0.41217541694641113,-0.006393790245056152,-0.4111514687538147,-0.0073798298835754395,-0.5693556666374207,-0.030579686164855957,-0.46610233187675476,-0.02503037452697754,-0.3937775492668152,0.07141679525375366,-0.384194552898407,0.05122828483581543,-0.5050879716873169,0.026684224605560303,-0.43941348791122437,0.033630430698394775,-0.37982749938964844,E
0.0,0.0,-0.1073865294456482,-0.08110606670379639,-0.1878547966480255,-0.24817854166030884,-0.17415374517440796,-0.3977506458759308,-0.08049565553665161,-0.39282166957855225,-0.1441131830215454,-0.3940269649028778,-0.15834450721740723,-0.5344659686088562,-0.17138585448265076,-0.48495393991470337,-0.1637251079082489,-0.4304981231689453,-0.0769435465335846,-0.40872514247894287,-0.07956299185752869,-0.5683905482292175,-0.0983976423740387,-0.4712734818458557,-0.0919983983039856,-0.39779233932495117,-0.0067536234855651855,-0.39978665113449097,-0.008514940738677979,-0.5503690838813782,-0.03020915389060974,-0.4503670036792755,-0.02478104829788208,-0.37532171607017517,0.06909269094467163,-0.3737165927886963,0.04846477508544922,-0.4919072389602661,0.02501356601715088,-0.42868977785110474,0.03122049570083618,-0.3668578267097473,E
0.0,0.0,-0.07920163869857788,-0.059802889823913574,-0.13408690690994263,-0.15519148111343384,-0.12144336104393005,-0.24844467639923096,-0.05688336491584778,-0.26828959584236145,-0.09479674696922302,-0.24312686920166016,-0.11193495988845825,-0.35111141204833984,-0.11476022005081177,-0.2962183952331543,-0.10715198516845703,-0.24500662088394165,-0.048879802227020264,-0.25273561477661133,-0.05942639708518982,-0.37225842475891113,-0.06951391696929932,-0.3098984956741333,-0.0648200511932373,-0.25598591566085815,-0.0019505620002746582,-0.2488498091697693,-0.007093548774719238,-0.3665042519569397,-0.022079110145568848,-0.301920622587204,-0.0190466046333313,-0.2383074164390564,0.04978054761886597,-0.23141884803771973,0.03840988874435425,-0.3194533586502075,0.01985090970993042,-0.28397640585899353,0.017463505268096924,-0.23573946952819824,E
